engine_used,genre_labels,aggregated_rating,release_year,rating_count
id Tech 2,Puzzle,70.0,2001.0,30
id Tech 2,RPG,70.0,2001.0,30
The Sims 2 Engine,RPG,66.5,2005.0,28
The Sims 2 Engine, Simulator,66.5,2005.0,28
The Sims 2 Engine, Strategy,66.5,2005.0,28
Impact Engine,Sport,76.25,2014.0,24
Unreal Engine 3,Shooter,66.5,2013.0,26
EngineX,Shooter,45.71428571428572,2012.0,22
Frostbite,Shooter,85.0,2010.0,26
Unreal Engine 4,Shooter,83.0,2023.0,23
Unreal Engine 4, Indie,83.0,2023.0,23
Unreal Engine 4, Arcade,83.0,2023.0,23
Ego Engine,Racing,83.4,2022.0,24
Ego Engine, Simulator,83.4,2022.0,24
Ego Engine, Sport,83.4,2022.0,24
KEX,Shooter,95.0,2021.0,29
KEX, Adventure,95.0,2021.0,29
Unity,RPG,73.75,2022.0,25
Unity, Adventure,73.75,2022.0,25
Unity, Indie,73.75,2022.0,25
Snowdrop,Adventure,73.33333333333333,2023.0,21
Unity,Puzzle,77.2,2019.0,25
Unity, Adventure,77.2,2019.0,25
Unity, Indie,77.2,2019.0,25
Unity,Racing,83.33333333333333,2020.0,27
Unity, Simulator,83.33333333333333,2020.0,27
Unity, Sport,83.33333333333333,2020.0,27
Unity, Indie,83.33333333333333,2020.0,27
Unity, Arcade,83.33333333333333,2020.0,27
Unreal Engine 4,Fighting,78.22222222222223,2020.0,19
Unreal Engine 4,RPG,78.22222222222223,2020.0,19
PhyreEngine,RPG,68.0,2018.0,20
PhyreEngine, Adventure,68.0,2018.0,20
Unity,Point-and-click,81.85714285714286,2019.0,21
Unity, Puzzle,81.85714285714286,2019.0,21
Unity, Adventure,81.85714285714286,2019.0,21
Unity, Indie,81.85714285714286,2019.0,21
Unreal Engine 4,Point-and-click,76.83333333333333,2021.0,23
Unreal Engine 4, Adventure,76.83333333333333,2021.0,23
Unreal Engine 4, Indie,76.83333333333333,2021.0,23
Proprietary Engine,Shooter,80.0,2014.0,30
Proprietary Engine, Adventure,80.0,2014.0,30
Unity,Platform,60.0,2013.0,29
Unity, Racing,60.0,2013.0,29
Unity, Arcade,60.0,2013.0,29
Unity 5,Platform,68.44444444444444,2016.0,20
Unity 5, Puzzle,68.44444444444444,2016.0,20
Unity 5, Adventure,68.44444444444444,2016.0,20
Unity 5, Indie,68.44444444444444,2016.0,20
Unity,Platform,74.83333333333333,2021.0,17
Unity, Puzzle,74.83333333333333,2021.0,17
Unity, Adventure,74.83333333333333,2021.0,17
Crystal Tools,RPG,35.0,2010.0,25
Unreal Engine,Shooter,90.0,2012.0,29
Unreal Engine,RPG,90.0,2012.0,29
Unreal Engine,Shooter,84.5,2010.0,28
Unreal Engine,RPG,84.5,2010.0,28
Unity,Simulator,77.33333333333333,2016.0,20
Unity,Puzzle,40.0,2014.0,28
Unity, Adventure,40.0,2014.0,28
Unity, Indie,40.0,2014.0,28
Unity,Puzzle,82.5,2016.0,27
Unity,RPG,82.5,2016.0,27
Unity, Adventure,82.5,2016.0,27
Unity, Indie,82.5,2016.0,27
Ignite Engine,Sport,84.25,2015.0,16
 Impact Engine,Sport,84.25,2015.0,16
Telltale Tool,Point-and-click,71.8,2010.0,29
Telltale Tool, Adventure,71.8,2010.0,29
Telltale Tool, Indie,71.8,2010.0,29
Unity,Platform,72.0,2014.0,29
Unity, Puzzle,72.0,2014.0,29
Unity, Strategy,72.0,2014.0,29
Unity, Adventure,72.0,2014.0,29
Unity, Indie,72.0,2014.0,29
PhyreEngine,Platform,79.0,2013.0,25
PhyreEngine, Puzzle,79.0,2013.0,25
PhyreEngine, Adventure,79.0,2013.0,25
PhyreEngine, Indie,79.0,2013.0,25
Kinetica,Shooter,80.0,2002.0,29
Kinetica, Racing,80.0,2002.0,29
Custom built engine,RPG,70.0,2013.0,29
Custom built engine, Hack and slash/Beat 'em up,70.0,2013.0,29
Custom built engine, Adventure,70.0,2013.0,29
Custom built engine, Indie,70.0,2013.0,29
PhyreEngine,RPG,64.14285714285714,2013.0,21
PhyreEngine, Adventure,64.14285714285714,2013.0,21
Dagor Engine,Shooter,47.0,2007.0,26
Dagor Engine,RPG,47.0,2007.0,26
Dagor Engine, Hack and slash/Beat 'em up,47.0,2007.0,26
Dagor Engine, Adventure,47.0,2007.0,26
Genie Engine,Real Time Strategy (RTS),68.75,2011.0,24
Genie Engine,RPG,68.75,2011.0,24
Genie Engine, Strategy,68.75,2011.0,24
CryEngine,Platform,37.5,2014.0,26
CryEngine, Adventure,37.5,2014.0,26
Ignite Engine,Fighting,68.63636363636364,2014.0,19
Ignite Engine, Simulator,68.63636363636364,2014.0,19
Ignite Engine, Sport,68.63636363636364,2014.0,19
Vision,Real Time Strategy (RTS),70.0,2010.0,28
Vision, Simulator,70.0,2010.0,28
Vision, Strategy,70.0,2010.0,28
Spark,Shooter,85.0,2012.0,28
Spark, Puzzle,85.0,2012.0,28
Spark, Real Time Strategy (RTS),85.0,2012.0,28
Spark, Strategy,85.0,2012.0,28
Spark, Indie,85.0,2012.0,28
id Tech 3,Shooter,80.0,2000.0,29
Merkury Engine,Shooter,41.66666666666666,2009.0,25
Merkury Engine, Adventure,41.66666666666666,2009.0,25
Unity,Simulator,81.0,2023.0,24
Unity, Strategy,81.0,2023.0,24
Ubisoft Anvil,Racing,77.16666666666667,2021.0,20
Ubisoft Anvil, Simulator,77.16666666666667,2021.0,20
Ubisoft Anvil, Sport,77.16666666666667,2021.0,20
MonoGame,Platform,75.0,2019.0,28
MonoGame, Adventure,75.0,2019.0,28
MonoGame, Indie,75.0,2019.0,28
Unity,Shooter,85.0,2022.0,26
Unity, Adventure,85.0,2022.0,26
Unity, Indie,85.0,2022.0,26
Unity,RPG,70.0,2022.0,24
Unity, Simulator,70.0,2022.0,24
Unity, Strategy,70.0,2022.0,24
Unity, Turn-based strategy (TBS),70.0,2022.0,24
Unity, Adventure,70.0,2022.0,24
Unity,Fighting,61.5,2014.0,27
Unity,RPG,61.5,2014.0,27
Unity, Arcade,61.5,2014.0,27
 Marmalade,Fighting,61.5,2014.0,27
 Marmalade,RPG,61.5,2014.0,27
 Marmalade, Arcade,61.5,2014.0,27
KEX,Shooter,77.0,2015.0,24
KEX, Platform,77.0,2015.0,24
KEX, Adventure,77.0,2015.0,24
Unity,Platform,80.71428571428571,2017.0,19
Unity, Puzzle,80.71428571428571,2017.0,19
Unity,RPG,80.71428571428571,2017.0,19
Unity, Simulator,80.71428571428571,2017.0,19
Unity, Hack and slash/Beat 'em up,80.71428571428571,2017.0,19
Unity, Adventure,80.71428571428571,2017.0,19
Unity, Indie,80.71428571428571,2017.0,19
Ronin,RPG,63.75,2009.0,25
Ronin, Hack and slash/Beat 'em up,63.75,2009.0,25
Ronin, Adventure,63.75,2009.0,25
Unreal Engine,Shooter,67.8,2018.0,22
Unreal Engine, Racing,67.8,2018.0,22
Unreal Engine, Indie,67.8,2018.0,22
GameMaker: Studio,Shooter,75.0,2016.0,27
GameMaker: Studio, Indie,75.0,2016.0,27
Custom built engine,Shooter,75.33333333333333,2017.0,26
Custom built engine, Platform,75.33333333333333,2017.0,26
Custom built engine, Adventure,75.33333333333333,2017.0,26
Custom built engine, Indie,75.33333333333333,2017.0,26
Custom built engine, Arcade,75.33333333333333,2017.0,26
 C++,Shooter,75.33333333333333,2017.0,26
 C++, Platform,75.33333333333333,2017.0,26
 C++, Adventure,75.33333333333333,2017.0,26
 C++, Indie,75.33333333333333,2017.0,26
 C++, Arcade,75.33333333333333,2017.0,26
Unreal Engine,Shooter,80.0,2010.0,28
Unreal Engine,RPG,80.0,2010.0,28
Unity,Point-and-click,65.0,2015.0,27
Unity, Puzzle,65.0,2015.0,27
Unity, Adventure,65.0,2015.0,27
Unity, Indie,65.0,2015.0,27
ASKA,RPG,59.8421052631579,2016.0,10
ASKA, Adventure,59.8421052631579,2016.0,10
Unity,Point-and-click,57.22222222222222,2015.0,18
Unity, Platform,57.22222222222222,2015.0,18
Unity, Puzzle,57.22222222222222,2015.0,18
Unity, Strategy,57.22222222222222,2015.0,18
Unity, Adventure,57.22222222222222,2015.0,18
Unity, Indie,57.22222222222222,2015.0,18
ArenaNet Guild Wars,RPG,80.0,2007.0,27
ArenaNet Guild Wars, Strategy,80.0,2007.0,27
ArenaNet Guild Wars, Adventure,80.0,2007.0,27
Unity,Simulator,75.0,2013.0,26
Unity, Turn-based strategy (TBS),75.0,2013.0,26
Unity, Adventure,75.0,2013.0,26
Unity, Indie,75.0,2013.0,26
Havoc,Shooter,68.0,2007.0,24
Havoc, Arcade,68.0,2007.0,24
Kapow,Hack and slash/Beat 'em up,48.0,2009.0,24
Aurora Engine,Platform,59.0,2010.0,22
Aurora Engine, Puzzle,59.0,2010.0,22
Aurora Engine, Adventure,59.0,2010.0,22
Ice-Peak Engine,Adventure,80.0,2008.0,27
Ice-Peak Engine, Indie,80.0,2008.0,27
Unity,Real Time Strategy (RTS),60.0,2015.0,26
Unity, Simulator,60.0,2015.0,26
Unity, Strategy,60.0,2015.0,26
Unity, Indie,60.0,2015.0,26
DreamWorld,Puzzle,72.14285714285714,2012.0,21
DreamWorld,RPG,72.14285714285714,2012.0,21
DreamWorld, Adventure,72.14285714285714,2012.0,21
Frostbite,Simulator,75.33333333333333,2024.0,24
Frostbite, Sport,75.33333333333333,2024.0,24
Heaps.io,RPG,86.5,2023.0,26
Heaps.io, Strategy,86.5,2023.0,26
Heaps.io, Turn-based strategy (TBS),86.5,2023.0,26
Heaps.io, Tactical,86.5,2023.0,26
Heaps.io, Adventure,86.5,2023.0,26
Heaps.io, Indie,86.5,2023.0,26
Unreal Engine,RPG,100.0,2021.0,27
Unreal Engine, Adventure,100.0,2021.0,27
Unreal Engine 4,Adventure,86.2,2020.0,23
Unreal Engine 4, Indie,86.2,2020.0,23
Unreal Engine 4,RPG,68.33333333333333,2020.0,17
Unreal Engine 4, Adventure,68.33333333333333,2020.0,17
Unreal Engine,RPG,74.0,2021.0,27
Unreal Engine, Simulator,74.0,2021.0,27
Unreal Engine, Adventure,74.0,2021.0,27
Unreal Engine, Indie,74.0,2021.0,27
Unreal Engine 4,Platform,81.85714285714286,2021.0,18
Unreal Engine 4, Adventure,81.85714285714286,2021.0,18
Unreal Engine 4, Indie,81.85714285714286,2021.0,18
Unity,Shooter,70.0,2019.0,25
Unity, Racing,70.0,2019.0,25
Unity,RPG,70.0,2019.0,25
Unity, Hack and slash/Beat 'em up,70.0,2019.0,25
Unity, Adventure,70.0,2019.0,25
Unity, Indie,70.0,2019.0,25
Unity, Arcade,70.0,2019.0,25
Unreal Engine 4,RPG,73.75,2022.0,24
Unreal Engine 4, Adventure,73.75,2022.0,24
Unreal Engine 4, Indie,73.75,2022.0,24
Unity,Point-and-click,76.66666666666667,2019.0,25
Unity, Puzzle,76.66666666666667,2019.0,25
Unity, Adventure,76.66666666666667,2019.0,25
Unity, Indie,76.66666666666667,2019.0,25
Unity,RPG,81.5,2019.0,23
Unity, Strategy,81.5,2019.0,23
Unity, Turn-based strategy (TBS),81.5,2019.0,23
Unity, Tactical,81.5,2019.0,23
Unity, Adventure,81.5,2019.0,23
Unity, Indie,81.5,2019.0,23
Unity,Racing,67.0,2017.0,25
Unity, Simulator,67.0,2017.0,25
Unreal Engine 4,Adventure,80.0,2019.0,25
Unreal Engine 4, Indie,80.0,2019.0,25
Custom built engine,Racing,71.66666666666667,2009.0,25
Custom built engine, Simulator,71.66666666666667,2009.0,25
Unity,RPG,70.0,2015.0,27
Unity, Strategy,70.0,2015.0,27
Unity, Turn-based strategy (TBS),70.0,2015.0,27
Unity, Tactical,70.0,2015.0,27
Unreal Engine,Racing,74.75,2017.0,22
Unreal Engine, Simulator,74.75,2017.0,22
Unreal Engine, Strategy,74.75,2017.0,22
Unreal Engine, Indie,74.75,2017.0,22
Box2D,Puzzle,100.0,2013.0,27
Box2D, Strategy,100.0,2013.0,27
Box2D, Arcade,100.0,2013.0,27
Unreal Engine,Adventure,72.5,2012.0,23
Infinity Engine,RPG,56.66666666666666,2016.0,25
Infinity Engine, Strategy,56.66666666666666,2016.0,25
Infinity Engine, Adventure,56.66666666666666,2016.0,25
Unreal Engine,Shooter,80.0,2013.0,27
Unreal Engine,RPG,80.0,2013.0,27
Unity,Puzzle,55.125,2015.0,19
Unity, Adventure,55.125,2015.0,19
Unity, Indie,55.125,2015.0,19
Vision,Real Time Strategy (RTS),64.0,2014.0,27
Vision, Simulator,64.0,2014.0,27
Vision, Strategy,64.0,2014.0,27
Ego Engine,Racing,62.71428571428572,2014.0,20
Ego Engine, Simulator,62.71428571428572,2014.0,20
Ego Engine, Sport,62.71428571428572,2014.0,20
Torque 3D,RPG,55.0,2015.0,26
Torque 3D, Strategy,55.0,2015.0,26
Torque 3D, Tactical,55.0,2015.0,26
Torque 3D, Indie,55.0,2015.0,26
Havok,Fighting,54.5,2005.0,24
Custom built engine,Racing,81.5,2007.0,22
Custom built engine, Simulator,81.5,2007.0,22
Unreal Engine 4,Shooter,82.5,2023.0,25
Unreal Engine 4, Indie,82.5,2023.0,25
Unreal Engine 4,Shooter,83.5,2023.0,25
Unreal Engine 4, Indie,83.5,2023.0,25
Unity,Point-and-click,82.75,2022.0,23
Unity, Puzzle,82.75,2022.0,23
Unity, Adventure,82.75,2022.0,23
Unreal Engine,Shooter,76.0,2020.0,21
Unreal Engine, Puzzle,76.0,2020.0,21
Unreal Engine, Strategy,76.0,2020.0,21
Unreal Engine, Adventure,76.0,2020.0,21
Unreal Engine, Indie,76.0,2020.0,21
Unreal Engine 4,Puzzle,74.33333333333333,2019.0,20
Unreal Engine 4,RPG,74.33333333333333,2019.0,20
Unreal Engine 4, Adventure,74.33333333333333,2019.0,20
Unreal Engine,RPG,72.85714285714286,2020.0,18
Unreal Engine, Hack and slash/Beat 'em up,72.85714285714286,2020.0,18
Unreal Engine, Adventure,72.85714285714286,2020.0,18
Unity,RPG,91.33333333333331,2022.0,24
Unity, Strategy,91.33333333333331,2022.0,24
Unity, Turn-based strategy (TBS),91.33333333333331,2022.0,24
Unity, Adventure,91.33333333333331,2022.0,24
Unity, Indie,91.33333333333331,2022.0,24
KEX,Shooter,80.0,2019.0,24
Unreal Engine 4,Point-and-click,77.5,2021.0,23
Unreal Engine 4,RPG,77.5,2021.0,23
Unreal Engine 4, Adventure,77.5,2021.0,23
Unreal Engine 4, Indie,77.5,2021.0,23
Unreal Engine 4,Fighting,69.16666666666667,2018.0,21
Unreal Engine,Hack and slash/Beat 'em up,74.14285714285714,2019.0,18
Unreal Engine, Adventure,74.14285714285714,2019.0,18
Havok Physics,Real Time Strategy (RTS),80.75,2020.0,22
Havok Physics, Strategy,80.75,2020.0,22
 PhysX,Real Time Strategy (RTS),80.75,2020.0,22
 PhysX, Strategy,80.75,2020.0,22
 BANG!,Real Time Strategy (RTS),80.75,2020.0,22
 BANG!, Strategy,80.75,2020.0,22
Source 2,Strategy,82.5,2018.0,21
Source 2, Turn-based strategy (TBS),82.5,2018.0,21
Source 2, Card & Board Game,82.5,2018.0,21
Unreal Engine 4,Platform,57.66666666666666,2018.0,23
Unreal Engine 4, Puzzle,57.66666666666666,2018.0,23
Unreal Engine 4, Adventure,57.66666666666666,2018.0,23
Unreal Engine 4, Indie,57.66666666666666,2018.0,23
Unity,RPG,80.0,2016.0,25
Unity, Strategy,80.0,2016.0,25
Unity, Turn-based strategy (TBS),80.0,2016.0,25
Unity, Card & Board Game,80.0,2016.0,25
Unity,Point-and-click,72.85714285714286,2016.0,19
Unity, Puzzle,72.85714285714286,2016.0,19
Unity,RPG,72.85714285714286,2016.0,19
Unity, Adventure,72.85714285714286,2016.0,19
Unity, Indie,72.85714285714286,2016.0,19
id Tech 5,RPG,77.0,2015.0,24
id Tech 5, Adventure,77.0,2015.0,24
Telltale Tool,Point-and-click,86.0,2010.0,26
Telltale Tool, Puzzle,86.0,2010.0,26
Telltale Tool, Adventure,86.0,2010.0,26
Marmalade,Platform,70.0,2012.0,26
Marmalade, Indie,70.0,2012.0,26
Marmalade, Arcade,70.0,2012.0,26
Unreal Engine 4,Shooter,78.78571428571429,2017.0,9
Unreal Engine 4, Sport,78.78571428571429,2017.0,9
Unity,Shooter,60.0,2017.0,17
Unity, Hack and slash/Beat 'em up,60.0,2017.0,17
CryEngine,Shooter,65.83333333333333,2015.0,20
CryEngine,RPG,65.83333333333333,2015.0,20
CryEngine, Simulator,65.83333333333333,2015.0,20
CryEngine, Strategy,65.83333333333333,2015.0,20
CryEngine, Adventure,65.83333333333333,2015.0,20
RPG Maker VX Ace,RPG,81.0,2014.0,22
RPG Maker VX Ace, Simulator,81.0,2014.0,22
RPG Maker VX Ace, Adventure,81.0,2014.0,22
RPG Maker VX Ace, Indie,81.0,2014.0,22
OGRE,RPG,46.66666666666666,2009.0,23
OGRE, Adventure,46.66666666666666,2009.0,23
OGRE, Indie,46.66666666666666,2009.0,23
Unreal Engine,Shooter,76.0,2008.0,23
Unity,Fighting,70.0,2014.0,25
Unity, Sport,70.0,2014.0,25
Unity, Indie,70.0,2014.0,25
Unreal Engine,Shooter,68.75,2005.0,22
Unreal Engine, Adventure,68.75,2005.0,22
The Sims 3 Engine,RPG,82.0,2009.0,23
The Sims 3 Engine, Simulator,82.0,2009.0,23
The Sims 3 Engine, Strategy,82.0,2009.0,23
The Sims 3 Engine, Adventure,82.0,2009.0,23
NetImmerse,RPG,90.0,2002.0,25
NetImmerse, Strategy,90.0,2002.0,25
NetImmerse, Tactical,90.0,2002.0,25
Real Virtuality 3,Shooter,70.0,2010.0,25
Real Virtuality 3,RPG,70.0,2010.0,25
Real Virtuality 3, Simulator,70.0,2010.0,25
Real Virtuality 3, Strategy,70.0,2010.0,25
Real Virtuality 3, Tactical,70.0,2010.0,25
RE Engine,Adventure,90.0,2023.0,23
Godot Engine,RPG,90.0,2024.0,25
Godot Engine, Indie,90.0,2024.0,25
OpenGL,RPG,84.0,2022.0,25
OpenGL, Simulator,84.0,2022.0,25
OpenGL, Strategy,84.0,2022.0,25
OpenGL, Indie,84.0,2022.0,25
Unreal Engine 5,Adventure,30.0,2024.0,24
Unreal Engine 4,Puzzle,75.25,2024.0,21
Unreal Engine 4, Adventure,75.25,2024.0,21
Unreal Engine,Strategy,90.0,2022.0,25
Unreal Engine, Tactical,90.0,2022.0,25
Unreal Engine, Arcade,90.0,2022.0,25
Unity,Fighting,66.8,2021.0,21
Unity, Arcade,66.8,2021.0,21
Unity,Real Time Strategy (RTS),91.0,2023.0,25
Unity, Simulator,91.0,2023.0,25
Unity, Strategy,91.0,2023.0,25
Unity, Indie,91.0,2023.0,25
Proprietary Engine,Fighting,77.33333333333333,2022.0,17
Proprietary Engine, Simulator,77.33333333333333,2022.0,17
Proprietary Engine, Sport,77.33333333333333,2022.0,17
4A Engine,Shooter,91.5,2021.0,23
4A Engine, Adventure,91.5,2021.0,23
unreal 4,Shooter,63.5,2022.0,19
Unity,Shooter,82.0,2021.0,22
Unity, Puzzle,82.0,2021.0,22
Unity, Adventure,82.0,2021.0,22
Unity, Indie,82.0,2021.0,22
Unreal Engine,Platform,77.16666666666667,2020.0,20
Unreal Engine, Adventure,77.16666666666667,2020.0,20
Unreal Engine, Indie,77.16666666666667,2020.0,20
GameMaker Studio 2,Puzzle,92.33333333333331,2021.0,23
GameMaker Studio 2,RPG,92.33333333333331,2021.0,23
GameMaker Studio 2, Adventure,92.33333333333331,2021.0,23
GameMaker Studio 2, Indie,92.33333333333331,2021.0,23
Unreal Engine,Puzzle,70.0,2019.0,23
Unreal Engine, Adventure,70.0,2019.0,23
Unreal Engine, Indie,70.0,2019.0,23
Jomini Engine,Real Time Strategy (RTS),84.0,2019.0,23
Jomini Engine, Simulator,84.0,2019.0,23
Jomini Engine, Strategy,84.0,2019.0,23
Jomini Engine, Turn-based strategy (TBS),84.0,2019.0,23
Jomini Engine, Tactical,84.0,2019.0,23
Unity,Point-and-click,75.0,2015.0,25
Unity, Puzzle,75.0,2015.0,25
Unity, Adventure,75.0,2015.0,25
Unity, Indie,75.0,2015.0,25
Trinigy Vision Engine,RPG,80.0,2016.0,25
Unity,Puzzle,67.0,2017.0,23
Unity, Adventure,67.0,2017.0,23
Unity, Indie,67.0,2017.0,23
Unity,Quiz/Trivia,69.25,2017.0,21
Unreal Engine 4,Shooter,75.0,2019.0,24
Unreal Engine 4, Simulator,75.0,2019.0,24
Unreal Engine 4, Strategy,75.0,2019.0,24
Unreal Engine 4, Indie,75.0,2019.0,24
Construct 2,Platform,82.28571428571429,2024.0,19
Construct 2, Adventure,82.28571428571429,2024.0,19
Construct 2, Indie,82.28571428571429,2024.0,19
Unity,Simulator,45.0,2017.0,24
Unity, Strategy,45.0,2017.0,24
Unity, Adventure,45.0,2017.0,24
Unity, Indie,45.0,2017.0,24
Unity,Real Time Strategy (RTS),78.33333333333333,2018.0,22
Unity,RPG,78.33333333333333,2018.0,22
Unity, Strategy,78.33333333333333,2018.0,22
Unity, Tactical,78.33333333333333,2018.0,22
Unity, Adventure,78.33333333333333,2018.0,22
Unity, Indie,78.33333333333333,2018.0,22
Nvidia PhysX,Racing,66.0,2017.0,20
Unity 2019,RPG,75.0,2018.0,25
Unity 2019, Indie,75.0,2018.0,25
Unity,Racing,45.0,2018.0,24
Unity, Simulator,45.0,2018.0,24
Unity, Adventure,45.0,2018.0,24
Unity, Indie,45.0,2018.0,24
Unity,Platform,77.0,2016.0,15
Unity, Puzzle,77.0,2016.0,15
Unity, Adventure,77.0,2016.0,15
Unity, Indie,77.0,2016.0,15
Unreal Engine,Hack and slash/Beat 'em up,76.75,2016.0,17
Neo Geo MVS,Fighting,50.0,2003.0,25
Neo Geo MVS, Arcade,50.0,2003.0,25
The Sims 3 Engine,RPG,83.5,2012.0,24
The Sims 3 Engine, Simulator,83.5,2012.0,24
The Sims 3 Engine, Adventure,83.5,2012.0,24
Unity 5,Puzzle,82.5,2017.0,22
Unity 5,RPG,82.5,2017.0,22
Unity 5, Strategy,82.5,2017.0,22
Unity 5, Turn-based strategy (TBS),82.5,2017.0,22
Unity 5, Tactical,82.5,2017.0,22
Unity 5, Adventure,82.5,2017.0,22
Unity 5, Indie,82.5,2017.0,22
Unity 5, Card & Board Game,82.5,2017.0,22
Havok Physics,Shooter,60.0,2009.0,25
 PainEngine,Shooter,60.0,2009.0,25
Virtual Dream,RPG,45.0,2009.0,22
Virtual Dream, Strategy,45.0,2009.0,22
Virtual Dream, Turn-based strategy (TBS),45.0,2009.0,22
Plasma,Puzzle,67.5,2005.0,23
Plasma, Strategy,67.5,2005.0,23
Plasma, Adventure,67.5,2005.0,23
id Tech 2,Shooter,50.0,2000.0,25
id Tech 2, Puzzle,50.0,2000.0,25
Ignite Engine,Simulator,82.5,2014.0,13
Ignite Engine, Sport,82.5,2014.0,13
Unity,Point-and-click,88.0,2014.0,25
Unity, Adventure,88.0,2014.0,25
Unity,RPG,70.28571428571429,2015.0,18
Unity, Strategy,70.28571428571429,2015.0,18
Unity, Turn-based strategy (TBS),70.28571428571429,2015.0,18
Unity, Tactical,70.28571428571429,2015.0,18
Unity, Adventure,70.28571428571429,2015.0,18
Unity, Indie,70.28571428571429,2015.0,18
The Sims 3 Engine,RPG,86.5,2012.0,24
The Sims 3 Engine, Simulator,86.5,2012.0,24
The Sims 3 Engine, Strategy,86.5,2012.0,24
The Sims 3 Engine, Adventure,86.5,2012.0,24
Adventure Game Studio,Point-and-click,80.0,2012.0,25
Adventure Game Studio, Puzzle,80.0,2012.0,25
Adventure Game Studio, Adventure,80.0,2012.0,25
Adventure Game Studio, Indie,80.0,2012.0,25
The Sims 2 Engine,RPG,71.33333333333333,2006.0,23
The Sims 2 Engine, Simulator,71.33333333333333,2006.0,23
The Sims 2 Engine, Strategy,71.33333333333333,2006.0,23
The Sims Engine,RPG,80.0,2002.0,25
The Sims Engine, Simulator,80.0,2002.0,25
The Sims Engine, Strategy,80.0,2002.0,25
Ego Engine,Racing,70.0,2012.0,18
Ego Engine, Sport,70.0,2012.0,18
Ego Engine, Arcade,70.0,2012.0,18
Infinity Engine,Sport,79.6923076923077,2012.0,13
Gex engine,Platform,60.0,1994.0,24
Gex engine, Adventure,60.0,1994.0,24
Pure3D,Hack and slash/Beat 'em up,86.33333333333333,2005.0,23
Frostbite,Shooter,70.0,2012.0,23
Frostbite,Shooter,75.0,2012.0,22
Torque 2D,Puzzle,89.0,2011.0,23
Torque 2D, Strategy,89.0,2011.0,23
Torque 2D, Turn-based strategy (TBS),89.0,2011.0,23
Torque 2D, Tactical,89.0,2011.0,23
Torque 2D, Indie,89.0,2011.0,23
EngineX,Platform,69.0,2004.0,25
YETI,Shooter,55.0,2014.0,24
YETI,RPG,55.0,2014.0,24
Ego Engine,Shooter,65.25,2011.0,20
Ego Engine, Simulator,65.25,2011.0,20
Ego Engine, Strategy,65.25,2011.0,20
Refractor Engine,Shooter,67.66666666666667,2005.0,23
The Sims 2 Engine,RPG,69.0,2007.0,23
The Sims 2 Engine, Simulator,69.0,2007.0,23
The Sims 2 Engine, Strategy,69.0,2007.0,23
EMotion FX,RPG,89.5,2008.0,22
Unreal Engine 5,Shooter,71.33333333333333,2023.0,16
Unreal Engine 5, Adventure,71.33333333333333,2023.0,16
Unreal Engine 5,Puzzle,69.5,2023.0,20
Unreal Engine 5,Simulator,64.0,2023.0,19
Unreal Engine 5, Adventure,64.0,2023.0,19
Unreal Engine 5, Indie,64.0,2023.0,19
Snowdrop,Strategy,88.5,2022.0,17
Snowdrop, Turn-based strategy (TBS),88.5,2022.0,17
Snowdrop, Tactical,88.5,2022.0,17
Snowdrop, Adventure,88.5,2022.0,17
Unreal Engine 4,Shooter,61.75,2021.0,20
Unreal Engine 4, Turn-based strategy (TBS),61.75,2021.0,20
Unreal Engine 4, Adventure,61.75,2021.0,20
Unreal Engine 4,Puzzle,71.0,2020.0,22
Unreal Engine 4, Adventure,71.0,2020.0,22
Unreal Engine 4, Indie,71.0,2020.0,22
Unity,RPG,84.16666666666667,2021.0,18
Unity, Hack and slash/Beat 'em up,84.16666666666667,2021.0,18
Unity,Platform,82.5,2023.0,23
Unity, Puzzle,82.5,2023.0,23
Unity, Adventure,82.5,2023.0,23
Unity, Indie,82.5,2023.0,23
Unity,Platform,78.16666666666667,2019.0,19
Unity, Adventure,78.16666666666667,2019.0,19
Unity, Indie,78.16666666666667,2019.0,19
Unity, Arcade,78.16666666666667,2019.0,19
WF Engine,Shooter,60.0,2019.0,21
WF Engine, Adventure,60.0,2019.0,21
Unity,Simulator,76.08333333333333,2019.0,12
Unity, Strategy,76.08333333333333,2019.0,12
Unity, Turn-based strategy (TBS),76.08333333333333,2019.0,12
Unity, Tactical,76.08333333333333,2019.0,12
CryEngine 5,Shooter,66.66666666666667,2019.0,22
CryEngine,Shooter,77.5,2018.0,21
CryEngine, Adventure,77.5,2018.0,21
Unity,Quiz/Trivia,67.5,2017.0,22
Unreal Engine 4,Shooter,47.0,2021.0,18
Unreal Engine 4, Racing,47.0,2021.0,18
Unreal Engine 4,RPG,47.0,2021.0,18
Unreal Engine 4, Simulator,47.0,2021.0,18
Unreal Engine 4, Adventure,47.0,2021.0,18
